Pricing Table,,,,,,,,
package,Priority,,,,,,,
carrier,AA,,,,,,,
subcode,CUU,,,,,,,
result_type,UNITLESS_PTABLE_TYPE,,,,,,,
name,Priority Price Test_t,,,,,,,
comment,Updating stale,,,,,,,
attribute_group,TS,,,,,,,
Pricelines,,,,,,,,
arm,Comment,Segment matches required,Travel dates (Start),Travel dates (End),Loc1,Loc2,Sector direction,Result
Control,Control - no change,,08/06/2026,12/05/2026,P:SCE,P:OKC,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SEA,P:PVD,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SGF,P:CID,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SHD,P:RSW,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SHV,P:COS,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SJC,P:BUR,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SJC,P:SAT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SMX,P:MOB,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SNA,P:LYH,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SPI,P:SNA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:STL,P:CHO,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SWO,P:CWA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SYR,P:SPS,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:TLH,P:AGS,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:TXK,P:ECP,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:TYS,P:SGU,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:TYS,P:SPI,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:VPS,P:SEA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:XNA,P:SYR,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:YUL,P:MEM,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:YUM,P:GPT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ABQ,P:FSM,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ACK,P:DEN,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ACK,P:VPS,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ACY,P:CHS,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:AGS,P:FWA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ALB,P:PVD,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:AMA,P:MDT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ANC,P:ROW,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ATL,P:AVP,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ATW,P:CLT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ATW,P:ICT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:AUS,P:COS,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:AVL,P:ECP,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:AVP,P:BZN,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BDL,P:LAX,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BIL,P:MSN,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BOI,P:AVP,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BOS,P:BHM,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BOS,P:LNK,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BPT,P:SEA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BPT,P:YUL,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BTV,P:GUC,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BUR,P:ICT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BUR,P:MCO,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:CAK,P:DEN,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:CAK,P:PWM,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:CHO,P:MHK,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:CHO,P:OKC,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:CHS,P:IAH,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:CHS,P:SRQ,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:CLL,P:LAW,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:CMI,P:BNA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:COU,P:CMH,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:CWA,P:JAX,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:DAB,P:ALB,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:DCA,P:MLI,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:DCA,P:SUN,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:DEN,P:AEX,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:DFW,P:ALO,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:DRO,P:MCI,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ECP,P:DAY,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:EGE,P:RIC,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:EWN,P:BFL,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:EWR,P:RSW,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:EYW,P:CID,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:EYW,P:JFK,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:FAR,P:ANC,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:FAR,P:GGG,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:FAY,P:TPA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:FCA,P:LAX,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:FLL,P:SPS,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:FLO,P:DTW,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:FLO,P:MFR,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:FNT,P:YYC,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:FSD,P:ATW,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:FSD,P:LBB,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:FSM,P:CRP,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:FSM,P:GCK,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:FSM,P:YUM,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:GCK,P:FWA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:GEG,P:EWR,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:GEG,P:HOU,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:GNV,P:MSP,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:GNV,P:SAT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:GPT,P:FLL,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:GSO,P:RDM,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:HOU,P:CHO,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:HYA,P:PHX,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:IAH,P:LEX,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ICT,P:MTJ,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ILG,P:OKC,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ILM,P:MEM,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ILM,P:MSO,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:JAN,P:BZN,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:JAX,P:ASE,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:JAX,P:BTV,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:JFK,P:BGR,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:LAS,P:SBP,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:LAX,P:CVG,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:LBB,P:SMF,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:LCH,P:ATW,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:LSE,P:PDX,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MAF,P:PNS,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MAF,P:SWO,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MFE,P:PHL,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MFR,P:TUL,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MGM,P:ATW,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MGM,P:IAH,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MGM,P:SAF,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MGM,P:XNA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MHK,P:CMH,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MHK,P:PVD,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MKE,P:BTR,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MKE,P:CMH,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MLI,P:ILG,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MLI,P:PDX,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MLU,P:MTJ,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MOB,P:BWI,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MQT,P:IDA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MSN,P:ORF,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:PDX,P:TTN,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:PHF,P:SBY,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:PHL,P:GSP,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:PHX,P:MDT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:PIA,P:LIT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:PSP,P:DEN,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:PSP,P:TVC,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:PWM,P:CHS,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:PWM,P:PGV,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:RAP,P:BGR,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:RDM,P:MHT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:RDU,P:STS,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:RFD,P:RDU,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:RIC,P:PSP,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:RNO,P:GRB,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:RNO,P:SBN,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ROW,P:COS,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:RSW,P:PDX,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SAF,P:PHX,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SAF,P:RNO,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SAT,P:MGM,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SAT,P:SYR,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SAT,P:YUM,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SAV,P:PHL,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SBA,P:LAW,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SBP,P:ABI,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SBP,P:TRI,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SBY,P:EVV,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SCE,P:LGA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SEA,P:CID,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SEA,P:MLI,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SFO,P:TVC,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SGF,P:DEN,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SGF,P:ORF,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SGU,P:EWN,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SJT,P:BRO,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SJT,P:EGE,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SRQ,P:JFK,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:STL,P:COU,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:STS,P:CLD,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:SWO,P:PBI,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:TLH,P:LFT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:TRI,P:BRO,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:TRI,P:PGV,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:TTN,P:RSW,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:TUS,P:OMA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:TYR,P:DAB,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:YUL,P:CWA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:YUM,P:MCO,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:YUM,P:SDF,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:YYC,P:MHT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:YYZ,P:EGE,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:YYZ,P:HTS,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ABE,P:CVG,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ABI,P:CLL,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ACK,P:DSM,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ACY,P:SGU,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:AEX,P:DCA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:AGS,P:CHO,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ALO,P:TUS,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ASE,P:SAN,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ATL,P:XNA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ATW,P:GJT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:AUS,P:BRO,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:AUS,P:ILG,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:AUS,P:PDX,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BDL,P:OKC,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BHM,P:IAD,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BIL,P:STL,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BIL,P:TUS,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BNA,P:MLB,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BNA,P:XNA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BOI,P:SAT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BOS,P:YHZ,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BPT,P:ECP,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BTR,P:FLO,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BTV,P:YUM,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BUF,P:IDA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BWI,P:PHL,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BWI,P:VPS,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:BZN,P:EWR,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:CHA,P:RNO,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:CHS,P:SBN,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:CLD,P:EGE,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:CLE,P:BGR,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:CLE,P:DAY,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:CLT,P:MOB,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:CMH,P:LWB,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:CVG,P:HRL,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:CVG,P:PBI,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:DAY,P:YQB,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:DCA,P:PSC,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:EGE,P:GTR,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:EGE,P:ICT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:EVV,P:SBN,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:EWN,P:GJT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:EWR,P:RDU,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:FCA,P:GSP,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:FLO,P:HSV,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:FLO,P:MSN,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:FSD,P:IAD,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:FSM,P:EGE,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:GRB,P:CAE,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:GRB,P:GGG,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:GRI,P:MGM,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:GRK,P:MSY,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:GSO,P:GRK,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:GTR,P:AUS,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:GUC,P:ATW,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:HRL,P:STL,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:HSV,P:GNV,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:HYA,P:CLE,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:IAD,P:PBI,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:IAH,P:VPS,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ILG,P:TVC,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:ILM,P:LAS,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:IND,P:ART,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:JAN,P:RST,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:JFK,P:MEM,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:LAS,P:BFL,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:LAS,P:SJC,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:LBB,P:ATL,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:LGA,P:GJT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:LGA,P:PSC,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:LRD,P:MIA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:LYH,P:PSP,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MAF,P:ONT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MAF,P:YVR,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MCI,P:FAT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MCO,P:CID,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MCO,P:CLD,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MDT,P:FLL,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MDT,P:OKC,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MEM,P:ANC,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MEM,P:IDA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MEM,P:LSE,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MFR,P:PHF,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MGM,P:ICT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MGM,P:LIT,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MGM,P:MIA,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MGM,P:ORD,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MHT,P:YYZ,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MIA,P:GRI,From Loc1 to Loc2,1.0
Control,Control - no change,,08/06/2026,12/05/2026,P:MIA,P:SLC,From Loc1 to Loc2,1.0
